agency,awardeeCity,awardeeName,awardeeStateCode,fundsObligatedAmt,id,publicAccessMandate,date,startDate,title
NSF,MCMINNVILLE,LINFIELD UNIVERSITY,OR,49788,1541988,0,08/17/2015,09/01/2015,Workshop on the Implications of Declining Net Energy for Complex Food/Energy/Water Systems
NSF,TAMPA,University of South Florida,FL,528683,1526475,0,08/25/2015,09/01/2015,CHS: Small: Investigation of Dynamic Thermal Perception over Large Skin Areas
NSF,ROCHESTER,University of Rochester,NY,300000,1533842,0,07/08/2015,09/01/2015,XPS: EXPL: CCA: Optical Data Containers
NSF,WEST LAFAYETTE,Purdue University,IN,306000,1548616,0,09/03/2015,09/01/2015,EAGER: A Mathematical Framework for Increasing Trust in Human-Machine Interactions
NSF,PITTSBURGH,University of Pittsburgh,PA,499758,1525186,0,08/12/2015,09/01/2015,CHS: Small: EXP: Open Corpus Personalized Learning
NSF,STONY BROOK,SUNY at Stony Brook,NY,392934,1462270,0,08/23/2015,09/01/2015,A New Level-Set-Based Robust Topology Optimization Approach with Applications to Design of Phononic Metamaterials
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,231578,1551843,0,08/28/2015,09/01/2015,EAGER: Towards a Computational Infrastructure for Analysis of Sensitive Data
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,438190,1506212,0,08/14/2015,09/01/2015,Controlling Valley and Spin-Orbit Coupling in Graphene and Bilayer Graphene Nanostructures
NSF,Prairie View,Prairie View A & M University,TX,130560,1530746,0,07/15/2015,09/01/2015,"Collaborative Research: Identity, Stereotypes, and Black College Student Success"
NSF,EAST LANSING,Michigan State University,MI,1789614,1518518,0,08/14/2015,09/01/2015,CNH-L: Complex Dynamics of Telecoupled Human and Natural Systems
NSF,PITTSBURGH,Carnegie-Mellon University,PA,239999,1513764,0,08/17/2015,09/01/2015,NeTS: Medium: Collaborative Research: Flexible All-Wireless Inter-Rack Fabric for Datacenters Using Free-Space Optics
NSF,DENTON,University of North Texas,TX,140936,1464859,0,04/20/2015,09/01/2015,Forcing and Consistency Results
NSF,SANTA BARBARA,University of California-Santa Barbara,CA,107788,1535193,0,08/28/2015,09/01/2015,"Postdoctoral Fellowship: Energy, Risk and Urgency - Emergent Public Perceptions of Unconventional Oil and Gas Extraction"
NSF,RIVERSIDE,University of California-Riverside,CA,185000,1462530,0,09/04/2015,09/01/2015,EAGER-DynamicData: A Hierarchical Approach to Dynamic Big Data Analysis in Power Infrastructure Security
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,499939,1452099,0,08/13/2015,09/01/2015,CAREER: New Frontiers in Sequential Decision Making with a View Towards Mobile Health Applications
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,583466,1513596,0,08/19/2015,09/01/2015,CHS: Medium: Collaborative Research: From Hobby to Socioeconomic Driver: Innovation Pathways to Professional Making in Asia and the American Midwest
NSF,LOS ANGELES,University of Southern California,CA,600000,1518001,0,09/04/2015,09/01/2015,Inference of Markovian Properties of Molecular Sequences Using Shotgun Reads and Applications
NSF,POMONA,"Cal Poly Pomona Foundation, Inc.",CA,265818,1516374,0,08/21/2015,09/01/2015,RUI: Galaxy Encounters on FIRE: Decoding Interaction-Induced Star Formation in the Local Universe
NSF,GAINESVILLE,University of Florida,FL,454969,1513572,0,07/09/2015,09/01/2015,"TWC: Medium: Collaborative: Developer Crowdsourcing: Capturing, Understanding, and Addressing Security-related Blind Spots in APIs"
NSF,Golden,Carr                    Stephanie      A,CO,174000,1521614,0,08/31/2015,09/01/2015,OCE-PRF Track 1: Resolving the Advantages of Motility and Chemotaxis in Oceanic Crust
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,900360,1541160,0,08/28/2015,09/01/2015,INSPIRE: Testing Bell's Inequality with Astrophysical Observations
NSF,PITTSBURGH,Carnegie-Mellon University,PA,310223,1510787,0,06/27/2015,09/01/2015,UNS: Improved Risk Mitigation Strategies for Industrial Process Scheduling
NSF,SAINT LOUIS,Washington University,MO,354999,1518013,0,08/14/2015,09/01/2015,"Infant Growth, Milk Composition, and Maternal Energetics in a High Altitude Environment"
NSF,ATLANTA,Georgia Tech Research Corporation,GA,249679,1504293,0,08/21/2015,09/01/2015,Authentic STEAM-based Computer Science Education for Non-Majors
NSF,EVANSTON,Northwestern University,IL,50000,1558209,0,08/31/2015,09/01/2015,I-Corps:  AdsProphet: Full-screen Delay-aware Mobile Ads Display
NSF,RENO,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,262534,1516724,0,06/22/2015,09/01/2015,Collaborative Research: Capacity building in Cybersecurity-literacy: An inter-disciplinary approach
NSF,NASHVILLE,Vanderbilt University,TN,420000,1464864,0,06/12/2015,09/01/2015,Synthetic Studies on Rare and Novel Marine Alkaloids
NSF,NASHVILLE,Vanderbilt University,TN,501836,1535150,0,08/24/2015,09/01/2015,SI2-SSE: Development of a Software Framework for Formalizing Forcefield Atom-Typing for Molecular Simulation
NSF,NASHVILLE,Vanderbilt University,TN,381711,1531079,0,08/12/2015,09/01/2015,"US Ignite: Collaborative Research: Cloud Computing and Software-Defined Networking Enhancements to Support Collaborative, Problem-based STEM Education"
NSF,CAMBRIDGE,Harvard University,MA,4161218,1521560,0,08/18/2015,09/01/2015,"Institute for Theoretical, Atomic, Molecular and Optical Physics"
NSF,AUSTIN,University of Texas at Austin,TX,999956,1519686,0,08/04/2015,09/01/2015,IBSS: The Levels and Timing of Family and School Influences on Children's Development
NSF,PITTSBURGH,University of Pittsburgh,PA,180156,1540879,0,08/13/2015,09/01/2015,EAGER: Generating Motional Quantum States of an Optically Trapped Diamond Nanocrystal Containing Nitrogen Vacancy Centers
NSF,CHICAGO,University of Illinois at Chicago,IL,500000,1526379,0,08/07/2015,09/01/2015,RI: Small: Robust Optimization of Loss Functions with Application to Active Learning
NSF,BERKELEY,Berkeley Geochronology Center,CA,98140,1443329,0,08/25/2015,09/01/2015,Collaborative Research: Potential Direct Geologic Constraint of Ice Sheet Thickness in the Central Transantarctic Mountains during the Pliocene Warm Period
NSF,GOLDEN,Colorado School of Mines,CO,1499976,1534503,0,08/15/2015,09/01/2015,DMREF: COUPLED: Computation Of Undiscovered Piezoelectrics and Linked Experiments for Design
NSF,EL PASO,University of Texas at El Paso,TX,159999,1520862,0,07/24/2015,09/01/2015,Collaborative Research:  Numerical Simulation of the Morphosynthesis of Polycrystalline Biominerals
NSF,SCHENECTADY,Union College,NY,379130,1531850,0,08/20/2015,09/01/2015,MRI: Acquisition of a High-Resolution Micro-Computed Tomography System for Multidisciplinary STEM Research and Undergraduate Training
NSF,SCHENECTADY,Union College,NY,64338,1527112,0,08/27/2015,09/01/2015,III: Small: RUI: Collaborative Research: ANTE - A Four-Tier Framework to Boost Visual Literacy for High Dimensional Data
NSF,CHICAGO,University of Illinois at Chicago,IL,104355,1606414,0,02/10/2016,08/31/2015,Some Questions in Commutative Algebra
NSF,FLAGSTAFF,Northern Arizona University,AZ,914308,1612587,0,05/05/2016,08/31/2015,CNH: A Social-Ecological Analysis of Nitrogen in Agricultural Systems of the Upper Midwest
NSF,AUBURN,Auburn University,AL,235844,1564563,0,10/30/2015,08/31/2015,Collaborative Research:  Urban Adaptation and its Role in the Success of Biological Invasion in Anolis Lizards
NSF,NEWARK,New Jersey Institute of Technology,NJ,125000,1560698,0,09/14/2015,08/28/2015,CSR: Small: Collaborative Research: An Integrated Approach to Performance Modeling and Optimization of Big-data Scientific Workflows
NSF,BLOOMINGTON,Indiana University,IN,37698,1565409,0,10/23/2015,08/28/2015,Collaborative Research: An Organizational Approach to State Repression
NSF,CORVALLIS,Oregon State University,OR,98394,1656051,0,08/04/2016,08/27/2015,EAGER: Collaborative Research: Scaling Up Discriminative Learning for Natural Language Understanding and Translation
NSF,NEW YORK,CUNY Graduate School University Center,NY,376567,1561518,0,09/25/2015,08/27/2015,Cortical Mechanisms for Visual Perception
NSF,AMES,Iowa State University,IA,289480,1606567,0,03/05/2016,08/25/2015,DMREF/Collaborative Research: Collaboration to Accelerate the Discovery of New Alloys for Additive Manufacturing
NSF,VERSAILLES,Kentucky Community & Technical College System,KY,199964,1560708,0,09/16/2015,08/24/2015,Second Look: Increasing STEM Workforce by Improving STEM Perception
NSF,TEMPE,Arizona State University,AZ,205310,1613264,0,11/16/2015,08/24/2015,Role of Fronto-Parietal Cortex in Delay Discounting
NSF,TUCSON,University of Arizona,AZ,105155,1619827,0,12/01/2015,08/24/2015,P2C2: Collaborative Research:Spatiotemporal Variability of Northwestern North American Temperatures in Response to Climatic Forcing
NSF,GOLDEN,Colorado School of Mines,CO,277085,1619841,0,11/30/2015,08/21/2015,A Security-Integrated Computer Science Curriculum for Intensive Capacity Building
NSF,URBANA,University of Illinois at Urbana-Champaign,IL,99999,1557244,0,09/02/2015,08/21/2015,CI-P: Planning Simulation Infrastructure Evaluation for Parallel/Distributed Computer Systems
NSF,URBANA,University of Illinois at Urbana-Champaign,IL,91231,1600896,0,10/14/2015,08/21/2015,CAREER: Approximate Computing Systems for Future Teraflops Workloads
NSF,URBANA,University of Illinois at Urbana-Champaign,IL,222526,1600669,0,10/14/2015,08/21/2015,"CNS: CSR: Small: Runtime System, Architecture, and Technology Codesign Approach for Heterogeneous Many-Core Processors and Clusters"
NSF,GOLDEN,Colorado School of Mines,CO,109365,1624149,0,02/01/2016,08/21/2015,EAGER: Investigating Elderly Computer Users' Susceptibility to Phishing
NSF,SAINT LOUIS,Saint Louis University,MO,20030,1632787,0,07/14/2016,08/18/2015,I-Corps:  Real-Time Graphical Presentation for Visually Impaired STEM Students
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,244888,1624515,0,01/27/2016,08/17/2015,CAREER: Hybrid Bioprinting of Engineered Vascularized Endocrine Tissues
NSF,WEST LAFAYETTE,Purdue University,IN,500000,1621909,0,01/13/2016,08/17/2015,CAREER:  Multi-Physics Transient Holography: A Non-Intrusive Imaging Approach for the Identification of Structural Damage in Mechanical Systems
NSF,Boulder,University of Colorado at Boulder,CO,94064,1630162,0,01/29/2016,08/17/2015,Plant Adaptation in Variable Environments
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,310947,1600118,0,11/30/2015,08/17/2015,Bioprinting of Bone Tissue into Defect Sites on Animal Models in Surgery Settings
NSF,TUCSON,University of Arizona,AZ,120000,1559758,0,09/08/2015,08/17/2015,CIF: Small: Collaborative Research: Synergistic Exploitation of Network Dynamics and Knowledge Heterogeneity in Wireless Networks
NSF,SAINT LOUIS,Washington University,MO,180001,1560955,0,09/04/2015,08/17/2015,Applications of Harmonic Analysis to Function Theory and Operator Theory
NSF,TAMPA,University of South Florida,FL,303799,1559588,0,09/16/2015,08/17/2015,"CAREER: Human Behavior Assessment from Internet Usage: Foundations, Applications and Algorithms"
NSF,CHICAGO,University of Illinois at Chicago,IL,373398,1636659,0,05/06/2016,08/17/2015,CAREER: Fundamental Studies on Mechanics of Three Dimensional Random Fiber Networks
NSF,LINCOLN,University of Nebraska-Lincoln,NE,19204,1628766,0,08/03/2016,08/17/2015,GOALI/Collaborative Research: Improved Spare Parts Inventory Management in Aircraft Engines through Hybrid Sensing
NSF,CHICAGO,University of Illinois at Chicago,IL,330936,1564950,0,09/24/2015,08/16/2015,CAREER: A New Perspective on Biomineralization in Healthy and Dysfunctional Ferritins
NSF,TALLAHASSEE,Florida State University,FL,204767,1561041,0,09/21/2015,08/16/2015,EAGER: Tadoop: A Dual-Purpose Framework Taming the Bipolarity of Storage and Communication for High-Performance Computing and Data Analytics
NSF,BINGHAMTON,SUNY at Binghamton,NY,1704,1636711,0,05/02/2016,08/16/2015,Arctic Survey on Adaptation to Climate Change
NSF,SYRACUSE,Syracuse University,NY,515550,1600058,0,10/22/2015,08/16/2015,TWC: Small: Securing Smart Power Grids under Data Measurement Cyber Threats
NSF,GAINESVILLE,University of Florida,FL,504349,1622438,0,05/12/2016,08/16/2015,CAREER: CS-CLIMATE: Fostering Collaborative Dialogue for Rigorous Learning and Diverse Student Retention in Computer Science
NSF,FORT COLLINS,Colorado State University,CO,18783,1557265,0,09/16/2015,08/16/2015,Collaborative Research:   Did Miocene Core Complexes in Western Arizona Initiate as Late Cretaceous Extensional Shear Zones?
NSF,TALLAHASSEE,Florida State University,FL,378692,1564647,0,09/22/2015,08/16/2015,CSR: Small: XooMR: Cross-Layer and Cross-Phase Cooperation for Fair and Efficient MapReduce
NSF,DENTON,University of North Texas,TX,202213,1564238,0,01/11/2016,08/16/2015,CAREER: Context-aware Regression Testing Techniques and Empirical Evaluations of Their Economic Impact
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,56566,1631602,0,02/23/2016,08/16/2015,Collaborative Research: Mind Mapping Consumers and Activists' Response to NGO-Corporate Partnerships
NSF,CHICAGO,University of Illinois at Chicago,IL,428218,1620901,0,03/28/2016,08/16/2015,Fundamental Understanding on the Role of Structural Defects on Lithiation of Nanoscale Transition Metal Oxides
NSF,CHICAGO,University of Illinois at Chicago,IL,273842,1619743,0,12/10/2015,08/16/2015,Revealing the Inside of a Nanoscale Na-ion Battery: New Understanding on Sodium Intercalation in Cathodes
NSF,CLEVELAND,Case Western Reserve University,OH,320956,1566479,0,11/02/2015,08/16/2015,CAREER: Multi-Radio Multi-Channel Multi-Hop Cellular Networks: Throughput and Energy Consumption Optimization
NSF,CLEVELAND,Case Western Reserve University,OH,257778,1602172,0,10/15/2015,08/16/2015,EARS: Collaborative Research: Cognitive Mesh: Making Cellular Networks More Flexible
NSF,WEST LAFAYETTE,Purdue University,IN,123709,1555582,0,09/04/2015,08/16/2015,SEES: Sustainable Energy Infrastructure Planning
NSF,NEW HAVEN,Yale University,CT,260000,1509687,0,08/14/2015,08/15/2015,UNS:  Collaborative Research: 30%-Efficient III-V/Silicon Tandem Solar Cells
NSF,NEW HAVEN,Yale University,CT,359461,1516962,0,08/07/2015,08/15/2015,Collaborative Research: Halo Modeling Strikes Back: New Techniques to infer the Galaxy-Dark Matter Connection in the Presence of Environmental Effects
NSF,COLLEGE STATION,Texas A&M AgriLife Research,TX,204432,1458281,0,08/06/2015,08/15/2015,"CSBR: Ownership Transfer: Rehabilitation and digitization of a significant collection of amphibians, reptiles, and fishes through institutional networking"
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,249662,1503793,0,08/06/2015,08/15/2015,Discovery-Based Student Learning with the Haystack 37-m Radio Telescope
NSF,PHILADELPHIA,University of Pennsylvania,PA,1019916,1533623,0,08/10/2015,08/15/2015,NCS-FO: The role of noise in mental exploration for learning
NSF,CORAL GABLES,University of Miami,FL,507778,1514752,0,08/06/2015,08/15/2015,Models for Trait-Mediated Dispersal in Ecology
NSF,NEW YORK,Columbia University,NY,437500,1504404,0,08/10/2015,08/15/2015,Collaborative Research: Dynamics and Variability of Freshwater Components in the Arctic Ocean
NSF,BERKELEY,University of California-Berkeley,CA,400000,1538228,0,08/09/2015,08/15/2015,Non-Standard Plate and Shell Models in Solid Mechanics
NSF,HUNTSVILLE,University of Alabama in Huntsville,AL,225208,1511820,0,08/01/2015,08/15/2015,UNS:Collaborative Research: Atomistic Design of High-Performance Epoxidation Catalysts with Atomic Layer Deposition and Kinetic Monte Carlo Simulations
NSF,BRISTOL,Roger Williams University,RI,250332,1536688,0,08/11/2015,08/15/2015,RUI: Collaborative Research: What's their impact?: Quantification of medusan feeding mechanics as a tool for predicting medusan predation
NSF,GLOUCESTER POINT,College of William & Mary Virginia Institute of Marine Science,VA,277202,1443258,0,08/05/2015,08/15/2015,Effects of Temperature on Phytoplankton Growth Rates
NSF,RENO,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,463286,1506424,0,08/13/2015,08/15/2015,Search for Topological Dark Matter with Atomic Clocks and GPS Constellation
NSF,NASHVILLE,Vanderbilt University,TN,23902,1540467,0,07/30/2015,08/15/2015,Doctoral Dissertation Improvement Award: The Role Of Ritual Integration In Augmenting State Level Solidarity
NSF,NASHVILLE,Vanderbilt University,TN,928786,1532107,0,08/14/2015,08/15/2015,"MRI: Acquisition of An FEI Helios NanoLab G3 CX Dual Beam FIB System for Research, Education and Outreach at Vanderbilt University"
NSF,HOUSTON,William Marsh Rice University,TX,300000,1550994,0,08/14/2015,08/15/2015,"BRAIN: EAGER:  Memory Reactivation in Neural Circuits Over Long, Continuous Timescales"
NSF,BALTIMORE,Johns Hopkins University,MD,299998,1511915,0,08/21/2015,08/15/2015,SusChEM: Collaborative Research: Role of Biofilms in Engineered Infiltration Systems in the Removal of Bacteria in Urban Stormwater
